data:text/csv;charset=utf-8,Id,metric_alias_metrics_view_graph_0
2023/08/15 21:58:40,323510272
2023/08/15 21:58:50,323510272
2023/08/15 21:59:00,323510272
2023/08/15 21:59:10,323510272
2023/08/15 21:59:20,323510272
2023/08/15 21:59:30,323510272
2023/08/15 21:59:40,323510272
2023/08/15 21:59:50,323510272
2023/08/15 22:00:00,323502080
2023/08/15 22:00:10,323502080
2023/08/15 22:00:20,323502080
2023/08/15 22:00:30,323502080
2023/08/15 22:00:40,323502080
2023/08/15 22:00:50,323502080
2023/08/15 22:01:00,323502080
2023/08/15 22:01:10,323502080
2023/08/15 22:01:20,323497984
2023/08/15 22:01:30,323489792
2023/08/15 22:01:40,323489792
2023/08/15 22:01:50,323489792
2023/08/15 22:02:00,323489792
2023/08/15 22:02:10,323489792
2023/08/15 22:02:20,323489792
2023/08/15 22:02:30,323489792
2023/08/15 22:02:40,323489792
2023/08/15 22:02:50,323489792
2023/08/15 22:03:00,323489792
2023/08/15 22:03:10,323481600
2023/08/15 22:03:20,323473408
2023/08/15 22:03:30,323473408
2023/08/15 22:03:40,323473408
2023/08/15 22:03:50,323473408
2023/08/15 22:04:00,323473408
2023/08/15 22:04:10,323473408
2023/08/15 22:04:20,323473408
2023/08/15 22:04:30,323473408
2023/08/15 22:04:40,323473408
2023/08/15 22:04:50,323473408
2023/08/15 22:05:00,323465216
2023/08/15 22:05:10,323465216
2023/08/15 22:05:20,323457024
2023/08/15 22:05:30,323457024
2023/08/15 22:05:40,323457024
2023/08/15 22:05:50,323457024
2023/08/15 22:06:00,323457024
2023/08/15 22:06:10,323457024
2023/08/15 22:06:20,323457024
2023/08/15 22:06:30,323457024
2023/08/15 22:06:40,323457024
2023/08/15 22:06:50,323457024
2023/08/15 22:07:00,323457024
2023/08/15 22:07:10,323457024
2023/08/15 22:07:20,323457024
2023/08/15 22:07:30,323457024
2023/08/15 22:07:40,323457024
2023/08/15 22:07:50,323457024
2023/08/15 22:08:00,323457024
2023/08/15 22:08:10,323457024
2023/08/15 22:08:20,323448832
2023/08/15 22:08:30,323448832
2023/08/15 22:08:40,323448832
2023/08/15 22:08:50,323448832
2023/08/15 22:09:00,323448832
2023/08/15 22:09:10,323448832
2023/08/15 22:09:20,323448832
2023/08/15 22:09:30,323448832
2023/08/15 22:09:40,323448832
2023/08/15 22:09:50,323448832
2023/08/15 22:10:00,323440640
2023/08/15 22:10:10,323440640
2023/08/15 22:10:20,323440640
2023/08/15 22:10:30,323440640
2023/08/15 22:10:40,323440640
2023/08/15 22:10:50,323440640
2023/08/15 22:11:00,323440640
2023/08/15 22:11:10,323440640
2023/08/15 22:11:20,323440640
2023/08/15 22:11:30,323440640
2023/08/15 22:11:40,323440640
2023/08/15 22:11:50,323440640
2023/08/15 22:12:00,323440640
2023/08/15 22:12:10,323440640
2023/08/15 22:12:20,323440640
2023/08/15 22:12:30,323440640
2023/08/15 22:12:40,323440640
2023/08/15 22:12:50,323440640
2023/08/15 22:13:00,323440640
2023/08/15 22:13:10,323440640
2023/08/15 22:13:20,323432448
2023/08/15 22:13:30,323432448
2023/08/15 22:13:40,323432448
2023/08/15 22:13:50,323432448
2023/08/15 22:14:00,322400256
2023/08/15 22:14:10,322400256
2023/08/15 22:14:20,322400256
2023/08/15 22:14:30,322400256
2023/08/15 22:14:40,322400256
2023/08/15 22:14:50,322396160
2023/08/15 22:15:00,322895872
2023/08/15 22:15:10,323153920
2023/08/15 22:15:20,323145728
2023/08/15 22:15:30,323145728
2023/08/15 22:15:40,323145728
2023/08/15 22:15:50,323145728
2023/08/15 22:16:00,323403776
2023/08/15 22:16:10,323403776
2023/08/15 22:16:20,322113536
2023/08/15 22:16:30,322113536
2023/08/15 22:16:40,322113536
2023/08/15 22:16:50,322113536
2023/08/15 22:17:00,324681728
2023/08/15 22:17:10,324665344
2023/08/15 22:17:20,324665344
2023/08/15 22:17:30,324665344
2023/08/15 22:17:40,324665344
2023/08/15 22:17:50,324665344
2023/08/15 22:18:00,324665344
2023/08/15 22:18:10,324665344
2023/08/15 22:18:20,324657152
2023/08/15 22:18:30,324657152
2023/08/15 22:18:40,324657152
2023/08/15 22:18:50,320528384
2023/08/15 22:19:00,321818624
2023/08/15 22:19:10,322076672
2023/08/15 22:19:20,322076672
2023/08/15 22:19:30,322076672
2023/08/15 22:19:40,322076672
2023/08/15 22:19:50,322334720
2023/08/15 22:20:00,323616768
2023/08/15 22:20:10,323616768
2023/08/15 22:20:20,323616768
2023/08/15 22:20:30,323616768
2023/08/15 22:20:40,323616768
2023/08/15 22:20:50,323616768
2023/08/15 22:21:00,323616768
2023/08/15 22:21:10,323616768
2023/08/15 22:21:20,323616768
2023/08/15 22:21:30,323616768
2023/08/15 22:21:40,323616768
2023/08/15 22:21:50,323616768
2023/08/15 22:22:00,323608576
2023/08/15 22:22:10,323608576
2023/08/15 22:22:20,323608576
2023/08/15 22:22:30,323350528
2023/08/15 22:22:40,323350528
2023/08/15 22:22:50,323350528
2023/08/15 22:23:00,322576384
2023/08/15 22:23:10,322576384
2023/08/15 22:23:20,322568192
2023/08/15 22:23:30,322568192
2023/08/15 22:23:40,322568192
2023/08/15 22:23:50,322568192
2023/08/15 22:24:00,322310144
2023/08/15 22:24:10,322310144
2023/08/15 22:24:20,322568192
2023/08/15 22:24:30,322568192
2023/08/15 22:24:40,322568192
2023/08/15 22:24:50,322826240
2023/08/15 22:25:00,323325952
2023/08/15 22:25:10,323325952
2023/08/15 22:25:20,323325952
2023/08/15 22:25:30,323325952
2023/08/15 22:25:40,323325952
2023/08/15 22:25:50,323325952
2023/08/15 22:26:00,323325952
2023/08/15 22:26:10,323325952
2023/08/15 22:26:20,323325952
2023/08/15 22:26:30,323325952
2023/08/15 22:26:40,323325952
2023/08/15 22:26:50,323325952
2023/08/15 22:27:00,323571712
2023/08/15 22:27:10,323571712
2023/08/15 22:27:20,323571712
2023/08/15 22:27:30,323571712
2023/08/15 22:27:40,323571712
2023/08/15 22:27:50,323571712
2023/08/15 22:28:00,323571712
2023/08/15 22:28:10,323571712
2023/08/15 22:28:20,323563520
2023/08/15 22:28:30,323563520
2023/08/15 22:28:40,323563520
2023/08/15 22:28:50,323563520
2023/08/15 22:29:00,323563520
2023/08/15 22:29:10,323563520
2023/08/15 22:29:20,323563520
2023/08/15 22:29:30,323563520
2023/08/15 22:29:40,323563520
2023/08/15 22:29:50,323563520
2023/08/15 22:30:00,323555328
2023/08/15 22:30:10,323555328
2023/08/15 22:30:20,323555328
2023/08/15 22:30:30,323555328
2023/08/15 22:30:40,323555328
2023/08/15 22:30:50,323555328
2023/08/15 22:31:00,323555328
2023/08/15 22:31:10,323555328
2023/08/15 22:31:20,323555328
2023/08/15 22:31:30,323555328
2023/08/15 22:31:40,323555328
2023/08/15 22:31:50,323555328
2023/08/15 22:32:00,323555328
2023/08/15 22:32:10,323555328
2023/08/15 22:32:20,323555328
2023/08/15 22:32:30,323555328
2023/08/15 22:32:40,323555328
2023/08/15 22:32:50,323555328
2023/08/15 22:33:00,323555328
2023/08/15 22:33:10,323555328
2023/08/15 22:33:20,323547136
2023/08/15 22:33:30,323547136
2023/08/15 22:33:40,323547136
2023/08/15 22:33:50,323547136
2023/08/15 22:34:00,323547136
2023/08/15 22:34:10,323547136
2023/08/15 22:34:20,323547136
2023/08/15 22:34:30,323547136
2023/08/15 22:34:40,323547136
2023/08/15 22:34:50,323547136
2023/08/15 22:35:00,323538944
2023/08/15 22:35:10,323530752
2023/08/15 22:35:20,323530752
2023/08/15 22:35:30,323530752
2023/08/15 22:35:40,323530752
2023/08/15 22:35:50,323530752
2023/08/15 22:36:00,323530752
2023/08/15 22:36:10,323530752
2023/08/15 22:36:20,323530752
2023/08/15 22:36:30,323530752
2023/08/15 22:36:40,323530752
2023/08/15 22:36:50,323530752
2023/08/15 22:37:00,323530752
2023/08/15 22:37:10,323530752
2023/08/15 22:37:20,323530752
2023/08/15 22:37:30,323530752
2023/08/15 22:37:40,323530752
2023/08/15 22:37:50,323530752
2023/08/15 22:38:00,323530752
2023/08/15 22:38:10,323530752
2023/08/15 22:38:20,323522560
2023/08/15 22:38:30,323522560
2023/08/15 22:38:40,323522560
2023/08/15 22:38:50,323522560
2023/08/15 22:39:00,323522560
2023/08/15 22:39:10,323522560
2023/08/15 22:39:20,323522560
2023/08/15 22:39:30,323522560
2023/08/15 22:39:40,323522560
2023/08/15 22:39:50,323522560
2023/08/15 22:40:00,323514368
2023/08/15 22:40:10,323514368
2023/08/15 22:40:20,323514368
2023/08/15 22:40:30,323514368
2023/08/15 22:40:40,323514368
2023/08/15 22:40:50,323514368
2023/08/15 22:41:00,323514368
2023/08/15 22:41:10,323514368
2023/08/15 22:41:20,323514368
2023/08/15 22:41:30,323514368
2023/08/15 22:41:40,323514368
2023/08/15 22:41:50,323276800
2023/08/15 22:42:00,323256320
2023/08/15 22:42:10,323256320
2023/08/15 22:42:20,323256320
2023/08/15 22:42:30,323256320
2023/08/15 22:42:40,323256320
2023/08/15 22:42:50,323256320
2023/08/15 22:43:00,323514368
2023/08/15 22:43:10,323514368
2023/08/15 22:43:20,323506176
2023/08/15 22:43:30,323506176
2023/08/15 22:43:40,323506176
2023/08/15 22:43:50,323506176
2023/08/15 22:44:00,323506176
2023/08/15 22:44:10,323506176
2023/08/15 22:44:20,323506176
2023/08/15 22:44:30,323506176
2023/08/15 22:44:40,323506176
2023/08/15 22:44:50,323502080
2023/08/15 22:45:00,323485696
2023/08/15 22:45:10,340140032
2023/08/15 22:45:20,340131840
2023/08/15 22:45:30,340131840
2023/08/15 22:45:40,340131840
2023/08/15 22:45:50,340131840
2023/08/15 22:46:00,340131840
2023/08/15 22:46:10,340131840
2023/08/15 22:46:20,340131840
2023/08/15 22:46:30,340131840
2023/08/15 22:46:40,340131840
2023/08/15 22:46:50,340131840
2023/08/15 22:47:00,340131840
2023/08/15 22:47:10,340131840
2023/08/15 22:47:20,340131840
2023/08/15 22:47:30,340131840
2023/08/15 22:47:40,336261120
2023/08/15 22:47:50,336261120
2023/08/15 22:48:00,336261120
2023/08/15 22:48:10,336261120
2023/08/15 22:48:20,336252928
2023/08/15 22:48:30,336252928
2023/08/15 22:48:40,336252928
2023/08/15 22:48:50,336252928
2023/08/15 22:49:00,336252928
2023/08/15 22:49:10,336252928
2023/08/15 22:49:20,336252928
2023/08/15 22:49:30,336244736
2023/08/15 22:49:40,336244736
2023/08/15 22:49:50,336244736
2023/08/15 22:50:00,336236544
2023/08/15 22:50:10,336228352
2023/08/15 22:50:20,336228352
2023/08/15 22:50:30,336228352
2023/08/15 22:50:40,336228352
2023/08/15 22:50:50,336228352
2023/08/15 22:51:00,336228352
2023/08/15 22:51:10,336228352
2023/08/15 22:51:20,336228352
2023/08/15 22:51:30,336228352
2023/08/15 22:51:40,336228352
2023/08/15 22:51:50,336228352
2023/08/15 22:52:00,336228352
2023/08/15 22:52:10,336228352
2023/08/15 22:52:20,336228352
2023/08/15 22:52:30,336228352
2023/08/15 22:52:40,336228352
2023/08/15 22:52:50,336228352
2023/08/15 22:53:00,336228352
2023/08/15 22:53:10,336228352
2023/08/15 22:53:20,336220160
2023/08/15 22:53:30,336220160
2023/08/15 22:53:40,336220160
2023/08/15 22:53:50,336220160
2023/08/15 22:54:00,336220160
2023/08/15 22:54:10,336220160
2023/08/15 22:54:20,336220160
2023/08/15 22:54:30,336220160
2023/08/15 22:54:40,336220160
2023/08/15 22:54:50,336220160
2023/08/15 22:55:00,336203776
2023/08/15 22:55:10,336203776
2023/08/15 22:55:20,336203776
2023/08/15 22:55:30,336203776
2023/08/15 22:55:40,336203776
2023/08/15 22:55:50,336203776
2023/08/15 22:56:00,336203776
2023/08/15 22:56:10,336203776
2023/08/15 22:56:20,336203776
2023/08/15 22:56:30,336203776
2023/08/15 22:56:40,336203776
2023/08/15 22:56:50,336203776
2023/08/15 22:57:00,336203776
2023/08/15 22:57:10,336203776
2023/08/15 22:57:20,336203776
2023/08/15 22:57:30,336203776
2023/08/15 22:57:40,336203776
2023/08/15 22:57:50,336203776
2023/08/15 22:58:00,336203776
2023/08/15 22:58:10,336203776
2023/08/15 22:58:20,336449536
2023/08/15 22:58:30,336449536
2023/08/15 22:58:40,336449536
2023/08/15 22:58:50,336449536
2023/08/15 22:59:00,336449536
2023/08/15 22:59:10,336449536
2023/08/15 22:59:20,336449536
2023/08/15 22:59:30,336449536
2023/08/15 22:59:40,336449536
2023/08/15 22:59:50,336449536
2023/08/15 23:00:00,336441344
2023/08/15 23:00:10,336441344
2023/08/15 23:00:20,336441344
2023/08/15 23:00:30,336441344
2023/08/15 23:00:40,336441344
2023/08/15 23:00:50,336441344
2023/08/15 23:01:00,336441344
2023/08/15 23:01:10,336441344
2023/08/15 23:01:20,336441344
2023/08/15 23:01:30,336183296
2023/08/15 23:01:40,336183296
2023/08/15 23:01:50,336183296
2023/08/15 23:02:00,335409152
2023/08/15 23:02:10,335409152
2023/08/15 23:02:20,335409152
2023/08/15 23:02:30,335409152
2023/08/15 23:02:40,335409152
2023/08/15 23:02:50,335409152
2023/08/15 23:03:00,335409152
2023/08/15 23:03:10,335409152
2023/08/15 23:03:20,335400960
2023/08/15 23:03:30,335400960
2023/08/15 23:03:40,335400960
2023/08/15 23:03:50,335400960
2023/08/15 23:04:00,335400960
2023/08/15 23:04:10,335400960
2023/08/15 23:04:20,335400960
2023/08/15 23:04:30,335400960
2023/08/15 23:04:40,335400960
2023/08/15 23:04:50,335400960
2023/08/15 23:05:00,335392768
2023/08/15 23:05:10,335392768
2023/08/15 23:05:20,335392768
2023/08/15 23:05:30,335392768
2023/08/15 23:05:40,335392768
2023/08/15 23:05:50,335392768
2023/08/15 23:06:00,335392768
2023/08/15 23:06:10,335392768
2023/08/15 23:06:20,335392768
2023/08/15 23:06:30,334360576
2023/08/15 23:06:40,334360576
2023/08/15 23:06:50,334360576
2023/08/15 23:07:00,334360576
2023/08/15 23:07:10,334360576
2023/08/15 23:07:20,334360576
2023/08/15 23:07:30,334360576
2023/08/15 23:07:40,334360576
2023/08/15 23:07:50,334360576
2023/08/15 23:08:00,334360576
2023/08/15 23:08:10,334360576
2023/08/15 23:08:20,334352384
2023/08/15 23:08:30,334352384
2023/08/15 23:08:40,334352384
2023/08/15 23:08:50,334352384